,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4,TRG
2021-06-21 10:19:01.245594,-725.0999755859375,-1845.9310302734375,-2515.7783203125,-3158.12158203125,-2675.933349609375,-2461.396484375,-649.5818481445312,-828.6317138671875,0.0,-7908.3408203125,9012.5390625,6715.1943359375,2772.438720703125,-1707.3309326171875,-227.5616455078125,-92.16183471679688,-3.5999999046325684,-10.800000190734863,8652.654296875,3980.017822265625,-10.800000190734863,-9810.6005859375,-3490.742431640625,-2439.17626953125,0.0
2021-06-21 10:19:01.245594,-553.5,-2542.2373046875,-2970.711669921875,-2512.33984375,-2718.693359375,-2118.23095703125,-537.719482421875,-115.58811950683594,742.9447631835938,6934.14013671875,-6429.22216796875,-8321.482421875,-4357.07421875,-5031.6611328125,-1316.5638427734375,-489.6285095214844,-3.5999999046325684,-10.5,-6256.2724609375,-8343.44921875,-10.800000190734863,55.987003326416016,-5691.62890625,-4616.04931640625,0.0
2021-06-21 10:19:01.246594,275.70001220703125,-2301.945556640625,-2776.0830078125,-1474.829833984375,-2008.8189697265625,-990.302978515625,514.9270629882812,1402.369140625,1560.1839599609375,9816.0,-9820.2001953125,-9798.0,-7816.55810546875,-7916.89453125,-1905.529296875,-101.46807861328125,-3.9000000953674316,-10.199999809265137,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-6253.13818359375,-5245.755859375,0.0
2021-06-21 10:19:01.247594,-295.5,-2411.60498046875,-2975.809814453125,-2413.05810546875,-2459.74169921875,-1694.5848388671875,15.894661903381348,518.4952392578125,1411.5950927734375,1224.0418701171875,-5014.091796875,-5564.30029296875,-3492.128662109375,-7128.13623046875,-2210.94091796875,-441.896484375,-3.9000000953674316,-10.800000190734863,-3419.34130859375,-3710.729248046875,-10.800000190734863,5550.498046875,-5458.11572265625,-4680.42724609375,0.0
2021-06-21 10:19:01.247594,-1007.0999755859375,-2353.4794921875,-2893.639892578125,-3539.0517578125,-2904.086181640625,-2597.82470703125,-837.9186401367188,-980.5474853515625,297.1778869628906,-9816.30078125,9819.900390625,9722.3505859375,2951.53759765625,-3283.65087890625,-1185.7159423828125,-518.4478149414062,-3.299999952316284,-10.5,9806.7001953125,8451.8837890625,-11.100000381469727,-7296.57373046875,-3783.1572265625,-2872.155517578125,0.0
2021-06-21 10:19:01.248594,-743.4000244140625,-2010.419921875,-2465.99658203125,-3107.430908203125,-2572.17333984375,-2368.05078125,-684.3701782226562,-969.7392578125,0.0,-7877.48486328125,9259.7822265625,7111.0849609375,2936.26318359375,-1600.8470458984375,-170.9706573486328,-81.95498657226562,-3.9000000953674316,-10.5,8771.7705078125,4419.74560546875,-10.800000190734863,-9810.6005859375,-3516.7548828125,-2433.7861328125,0.0
2021-06-21 10:19:01.272148,-567.5999755859375,-2535.34619140625,-2853.15478515625,-2440.952880859375,-2508.182861328125,-1959.6629638671875,-399.7657470703125,-196.64991760253906,891.5337524414062,6922.1572265625,-5816.9580078125,-7840.373046875,-4186.361328125,-4925.4765625,-1208.771484375,-420.88238525390625,-3.9000000953674316,-9.899999618530273,-6029.1142578125,-8192.1806640625,-10.800000190734863,197.0023956298828,-5654.85302734375,-4530.7109375,0.0
2021-06-21 10:19:01.273148,173.6999969482422,-2322.02001953125,-2711.306884765625,-1501.5250244140625,-1861.700927734375,-904.1375732421875,546.1165771484375,1257.65869140625,1708.77294921875,9816.0,-9820.2001953125,-9798.0,-7751.5673828125,-7939.328125,-1919.901611328125,-159.40695190429688,-3.5999999046325684,-10.5,-9807.0,-9815.400390625,-10.5,9810.2998046875,-6231.0126953125,-5266.71630859375,0.0
2021-06-21 10:19:01.273148,-388.5,-2408.908447265625,-2891.240966796875,-2410.958251953125,-2332.95703125,-1551.5743408203125,149.94964599609375,496.2783203125,1634.4783935546875,1102.116943359375,-4541.78271484375,-5098.73974609375,-3437.021484375,-7122.154296875,-2157.044921875,-392.06304931640625,-3.299999952316284,-10.5,-3265.208984375,-3592.110595703125,-10.800000190734863,5558.880859375,-5357.35498046875,-4589.1005859375,0.0
2021-06-21 10:19:01.274151,-957.2999877929688,-2233.93310546875,-2799.174560546875,-3440.669921875,-2685.502197265625,-2373.735107421875,-663.97705078125,-956.5291748046875,594.3557739257812,-9816.30078125,9819.900390625,9797.7001953125,3091.10302734375,-3206.180908203125,-1053.0714111328125,-421.4827880859375,-3.5999999046325684,-10.5,9806.7001953125,8567.806640625,-11.100000381469727,-7332.5009765625,-3619.6083984375,-2658.360595703125,0.0
2021-06-21 10:19:01.275148,-731.0999755859375,-1921.43408203125,-2424.311767578125,-3078.93603515625,-2498.91357421875,-2275.30322265625,-590.8016357421875,-978.145751953125,222.88343811035156,-7907.74169921875,9275.06640625,7164.30908203125,2952.43603515625,-1572.7305908203125,-95.51600646972656,-94.8636474609375,-3.299999952316284,-10.199999809265137,8777.45703125,4477.2578125,-10.5,-9810.6005859375,-3441.109375,-2278.979736328125,0.0
2021-06-21 10:19:01.275148,-666.9000244140625,-2612.64697265625,-2904.43603515625,-2419.056884765625,-2638.85498046875,-2043.434814453125,-512.8277587890625,-240.7835693359375,891.5337524414062,6928.44775390625,-5790.28564453125,-7787.1494140625,-4385.5263671875,-5051.40234375,-1297.7001953125,-545.4659423828125,-3.5999999046325684,-10.199999809265137,-6060.240234375,-8143.0556640625,-10.5,-80.2380599975586,-5665.31787109375,-4451.6611328125,0.0
2021-06-21 10:19:01.276118,85.5,-2359.471923828125,-2740.39599609375,-1418.740234375,-1952.9022216796875,-1033.08642578125,518.8258056640625,1181.400634765625,1634.4783935546875,9816.0,-9820.2001953125,-9798.0,-7856.990234375,-7948.30126953125,-1992.362060546875,-182.22225952148438,-3.9000000953674316,-10.5,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-6258.52001953125,-5212.818359375,0.0
2021-06-21 10:19:01.276118,-379.79998779296875,-2402.31689453125,-2887.342041015625,-2402.260009765625,-2386.1826171875,-1708.347412109375,64.1784439086914,476.4632568359375,1485.8895263671875,1006.55419921875,-4755.1611328125,-5183.06103515625,-3506.205078125,-7081.77392578125,-2201.958251953125,-487.2268981933594,-3.5999999046325684,-10.5,-3291.845458984375,-3547.478515625,-10.800000190734863,5392.11767578125,-5388.74951171875,-4506.45703125,0.0
2021-06-21 10:19:01.277150,-1016.7000122070312,-2248.913818359375,-2841.759033203125,-3491.060546875,-2777.8994140625,-2516.745849609375,-698.765380859375,-990.455078125,445.7668762207031,-9816.30078125,9819.900390625,9797.7001953125,3016.5283203125,-3162.21142578125,-1149.4857177734375,-548.4679565429688,-3.5999999046325684,-10.5,9806.7001953125,8657.0703125,-11.399999618530273,-7439.08642578125,-3700.33642578125,-2685.309326171875,0.0
2021-06-21 10:19:01.278152,-685.2000122070312,-1918.43798828125,-2497.185302734375,-3019.2470703125,-2502.50146484375,-2345.61181640625,-551.2149047851562,-880.87158203125,74.29447174072266,-7943.39013671875,9151.294921875,7106.89892578125,2959.92333984375,-1491.072998046875,-128.75198364257812,-39.6265869140625,-3.9000000953674316,-10.199999809265137,8745.4326171875,4554.53955078125,-10.5,-9810.6005859375,-3346.9267578125,-2186.15576171875,0.0
2021-06-21 10:19:01.278152,-522.5999755859375,-2524.260498046875,-2885.8427734375,-2308.377197265625,-2556.92333984375,-2019.20068359375,-405.1639404296875,-192.146484375,891.5337524414062,6906.57958984375,-5967.701171875,-7813.16357421875,-4297.47509765625,-4834.845703125,-1237.5162353515625,-427.1866149902344,-4.199999809265137,-10.5,-6048.56787109375,-8084.9443359375,-11.100000381469727,118.56072235107422,-5580.10498046875,-4382.79150390625,0.0
2021-06-21 10:19:01.279148,150.60000610351562,-2265.99169921875,-2764.08740234375,-1375.548095703125,-1975.3287353515625,-1016.33203125,613.893798828125,1291.284423828125,1708.77294921875,9816.0,-9820.2001953125,-9798.0,-7769.537109375,-7757.16943359375,-1887.2645263671875,-129.68701171875,-3.5999999046325684,-10.199999809265137,-9807.0,-9815.400390625,-10.5,9810.2998046875,-6141.91259765625,-5113.7060546875,0.0
2021-06-21 10:19:01.280149,-368.1000061035156,-2331.00830078125,-2898.13818359375,-2272.983642578125,-2435.820068359375,-1618.89111328125,95.36797332763672,504.0843200683594,1411.5950927734375,1264.783203125,-4552.87109375,-5097.24462890625,-3454.9912109375,-6951.0625,-2066.319580078125,-461.109375,-3.5999999046325684,-10.800000190734863,-3149.38525390625,-3414.781494140625,-10.800000190734863,5445.11083984375,-5314.59912109375,-4486.39501953125,0.0
2021-06-21 10:19:01.280149,-1056.5999755859375,-2230.337646484375,-2919.430419921875,-3449.668212890625,-2832.022216796875,-2504.479248046875,-759.344970703125,-1012.071533203125,222.88343811035156,-9816.30078125,9819.900390625,9797.7001953125,3044.381591796875,-3177.76513671875,-1022.5302734375,-510.94281005859375,-3.5999999046325684,-10.199999809265137,9806.7001953125,8571.4013671875,-11.100000381469727,-7248.97021484375,-3554.12890625,-2653.270263671875,0.0
2021-06-21 10:19:01.281148,-807.5999755859375,-1948.9986572265625,-2569.158935546875,-3017.1474609375,-2607.457763671875,-2310.0087890625,-665.4765625,-985.3511352539062,0.0,-7801.69384765625,9230.11328125,7106.30078125,2837.429443359375,-1495.5596923828125,-86.83273315429688,-104.77029418945312,-3.5999999046325684,-10.199999809265137,8798.1064453125,4348.45458984375,-10.800000190734863,-9810.6005859375,-3310.44970703125,-2240.65234375,0.0
2021-06-21 10:19:01.281148,-661.5,-2551.225830078125,-3070.574951171875,-2376.464599609375,-2706.43359375,-2003.343994140625,-553.9139404296875,-269.3053283691406,668.6503295898438,6981.4716796875,-5843.93017578125,-7905.2587890625,-4402.8974609375,-4843.220703125,-1173.14013671875,-504.0381774902344,-4.199999809265137,-10.199999809265137,-5948.30712890625,-8310.5,-11.100000381469727,85.02838897705078,-5609.107421875,-4372.61083984375,0.0
2021-06-21 10:19:01.282148,218.6999969482422,-2361.86865234375,-2822.26611328125,-1323.357666015625,-1969.0491943359375,-852.9769287109375,559.0122680664062,1330.013916015625,1560.1839599609375,9816.0,-9820.2001953125,-9798.0,-7862.6806640625,-7786.48193359375,-1847.1417236328125,-39.02618408203125,-3.0,-10.199999809265137,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-6105.13671875,-5096.63818359375,0.0
2021-06-21 10:19:01.283150,-360.29998779296875,-2426.88525390625,-3016.894775390625,-2325.47412109375,-2546.457763671875,-1564.14013671875,52.48237609863281,488.7726135253906,1411.5950927734375,1064.071533203125,-4782.1328125,-5592.7060546875,-3543.043212890625,-6947.173828125,-2159.4404296875,-409.4747314453125,-4.199999809265137,-10.5,-3175.42333984375,-3954.85595703125,-10.800000190734863,5464.87060546875,-5213.240234375,-4469.626953125,0.0
2021-06-21 10:19:01.298649,-1063.199951171875,-2332.80615234375,-2940.4228515625,-3468.86474609375,-2916.94384765625,-2537.3896484375,-714.0601806640625,-947.2221069335938,445.7668762207031,-9816.30078125,9819.900390625,9781.5546875,2899.125732421875,-3120.634765625,-1098.583740234375,-452.10333251953125,-3.5999999046325684,-10.5,9806.7001953125,8078.35498046875,-10.800000190734863,-7369.3271484375,-3483.566650390625,-2655.3662109375,0.0
2021-06-21 10:19:01.299552,-760.7999877929688,-2042.17919921875,-2565.56005859375,-3073.537109375,-2612.840087890625,-2308.213623046875,-608.7955322265625,-869.4628295898438,-74.29447174072266,-7896.6572265625,8913.0419921875,6580.63916015625,2793.10400390625,-1431.2506103515625,-128.75198364257812,1.80120849609375,-3.9000000953674316,-10.199999809265137,8622.126953125,3793.702392578125,-11.399999618530273,-9810.6005859375,-3275.16845703125,-2262.510986328125,0.0
2021-06-21 10:19:01.300550,-576.5999755859375,-2615.94287109375,-2990.80419921875,-2417.55712890625,-2614.335205078125,-1955.474365234375,-406.06365966796875,-122.19315338134766,891.5337524414062,6945.82275390625,-6604.5400390625,-8476.0712890625,-4410.98388671875,-4786.98779296875,-1216.85595703125,-345.83203125,-3.5999999046325684,-10.5,-6353.24072265625,-8507.298828125,-10.800000190734863,245.5045166015625,-5472.46728515625,-4422.31689453125,0.0
2021-06-21 10:19:01.300550,299.70001220703125,-2246.516845703125,-2768.5859375,-1333.5557861328125,-1911.6373291015625,-842.206298828125,690.6680908203125,1515.8555908203125,1708.77294921875,9816.0,-9820.2001953125,-9798.0,-7853.396484375,-7616.287109375,-1839.3568115234375,95.46405029296875,-3.9000000953674316,-9.899999618530273,-9807.0,-9815.400390625,-11.399999618530273,9810.2998046875,-5958.3310546875,-4983.75244140625,0.0
2021-06-21 10:19:01.301549,-235.1999969482422,-2307.3388671875,-2881.9443359375,-2340.771240234375,-2375.717041015625,-1505.20068359375,258.8130798339844,722.951171875,1634.4783935546875,1194.9835205078125,-5641.04052734375,-6222.423828125,-3515.4892578125,-6776.380859375,-2023.20263671875,-220.9482421875,-3.5999999046325684,-10.199999809265137,-3633.630126953125,-4123.7978515625,-11.100000381469727,5619.95751953125,-5110.9853515625,-4350.1533203125,0.0
